t=0  22:05:43,53     01.05.2019;;;;;;;;
time;Ug;CosPhi;Ie;Qg;Pg;Uf;Fg Hz;Alpha gr
22,830;0,962;0,987;0,340;0,050;0,206;0,332;50,010;87,100
22,840;0,962;0,982;0,339;0,049;0,205;0,331;50,010;87,600
22,850;0,961;0,982;0,337;0,049;0,205;0,328;50,010;87,700
22,860;0,962;0,987;0,335;0,049;0,205;0,326;50,010;87,100
22,870;0,961;0,987;0,335;0,049;0,205;0,325;50,000;86,500
22,880;0,962;0,992;0,335;0,049;0,206;0,325;50,000;85,700
22,890;0,961;0,987;0,338;0,049;0,206;0,326;50,010;86,100
22,900;0,962;0,987;0,339;0,049;0,206;0,328;50,010;85,200
22,910;0,961;0,987;0,341;0,048;0,206;0,331;50,010;85,000
22,920;0,962;0,987;0,343;0,047;0,206;0,335;50,000;84,500
22,930;0,961;0,987;0,346;0,047;0,206;0,338;50,000;84,400
22,940;0,962;0,987;0,349;0,047;0,206;0,342;50,000;86,000
22,950;0,961;0,987;0,349;0,048;0,206;0,345;50,010;86,500
22,960;0,962;0,987;0,347;0,047;0,206;0,345;50,000;86,900
22,970;0,961;0,991;0,345;0,047;0,207;0,342;50,000;88,000
22,980;0,962;0,987;0,342;0,048;0,206;0,340;50,010;86,800
22,990;0,961;0,987;0,341;0,048;0,206;0,340;50,010;86,800
23,000;0,962;0,987;0,341;0,048;0,206;0,337;50,010;86,600
23,010;0,961;0,986;0,340;0,048;0,207;0,335;50,010;87,300
23,020;0,962;0,986;0,340;0,048;0,207;0,335;50,000;86,600
23,030;0,961;0,991;0,340;0,048;0,207;0,333;50,000;87,900
23,040;0,962;0,987;0,338;0,047;0,206;0,330;50,010;87,000
23,050;0,961;0,987;0,336;0,046;0,206;0,328;50,010;86,100
23,060;0,962;0,987;0,337;0,047;0,205;0,328;50,010;85,300
23,070;0,961;0,992;0,340;0,046;0,206;0,331;50,010;84,300
23,080;0,962;0,987;0,343;0,045;0,206;0,336;50,010;84,400
23,090;0,961;0,987;0,347;0,045;0,206;0,340;50,010;85,100
23,100;0,962;0,987;0,348;0,044;0,206;0,342;50,010;85,800
23,110;0,961;0,987;0,348;0,044;0,206;0,343;50,010;87,400
23,120;0,962;0,987;0,346;0,044;0,206;0,343;50,010;88,200
23,130;0,961;0,987;0,342;0,043;0,206;0,338;50,010;89,100
23,140;0,962;0,987;0,337;0,043;0,206;0,332;50,010;89,500
23,150;0,961;0,991;0,332;0,044;0,207;0,326;50,010;87,700
23,160;0,962;0,991;0,329;0,044;0,208;0,323;50,000;87,500
23,170;0,961;0,991;0,330;0,044;0,208;0,320;50,000;86,800
23,180;0,962;0,991;0,330;0,043;0,207;0,320;50,010;85,400
23,190;0,961;0,991;0,333;0,044;0,207;0,321;50,010;85,500
23,200;0,962;0,991;0,336;0,045;0,207;0,322;50,000;84,800
23,210;0,961;0,986;0,339;0,045;0,207;0,326;50,000;84,300
23,220;0,962;0,986;0,342;0,044;0,207;0,335;50,010;84,800
23,230;0,961;0,991;0,345;0,043;0,207;0,335;50,000;85,400
23,240;0,962;0,986;0,346;0,043;0,207;0,338;50,000;86,000
23,250;0,961;0,991;0,345;0,044;0,207;0,342;50,000;86,400
23,260;0,961;0,986;0,344;0,044;0,207;0,340;50,000;86,700
23,270;0,961;0,986;0,342;0,044;0,207;0,340;50,000;86,400
23,280;0,962;0,991;0,342;0,043;0,207;0,338;50,000;86,200
23,290;0,961;0,991;0,342;0,043;0,207;0,338;50,010;86,800
23,300;0,962;0,987;0,342;0,043;0,206;0,341;50,010;87,200
23,310;0,961;0,987;0,340;0,043;0,206;0,338;50,010;87,400
23,320;0,961;0,987;0,338;0,042;0,206;0,336;50,010;87,000
23,330;0,961;0,987;0,337;0,043;0,206;0,336;50,000;85,100
23,340;0,961;0,987;0,340;0,044;0,206;0,338;50,000;84,500
23,350;0,961;0,992;0,345;0,043;0,206;0,342;50,000;84,600
23,360;0,962;0,992;0,349;0,043;0,206;0,346;50,000;85,100
23,370;0,961;0,987;0,350;0,042;0,206;0,348;50,000;86,200
23,380;0,962;0,992;0,349;0,041;0,206;0,350;50,000;86,700
23,390;0,961;0,987;0,347;0,041;0,205;0,350;50,010;87,000
23,400;0,962;0,992;0,345;0,041;0,206;0,348;50,010;86,200
23,410;0,961;0,987;0,345;0,040;0,206;0,348;50,000;85,200
23,420;0,962;0,987;0,347;0,040;0,206;0,351;50,000;86,200
23,430;0,961;0,992;0,349;0,041;0,206;0,352;50,010;87,000
23,440;0,962;0,987;0,348;0,041;0,205;0,351;50,010;87,800
23,450;0,961;0,987;0,345;0,040;0,205;0,348;50,000;87,800
23,460;0,962;0,987;0,342;0,041;0,205;0,346;50,000;86,200
23,470;0,961;0,992;0,343;0,041;0,206;0,346;50,000;85,300
23,480;0,962;0,992;0,345;0,040;0,206;0,348;50,010;85,800
23,490;0,961;0,987;0,348;0,041;0,206;0,350;50,010;86,600
23,500;0,962;0,987;0,349;0,041;0,206;0,351;50,000;86,600
23,510;0,961;0,987;0,347;0,041;0,206;0,350;50,000;86,800
23,520;0,962;0,987;0,346;0,041;0,206;0,350;50,000;86,000
23,530;0,961;0,987;0,346;0,041;0,206;0,348;50,010;86,900
23,540;0,962;0,987;0,346;0,042;0,206;0,348;50,010;86,700
23,550;0,961;0,991;0,345;0,042;0,207;0,347;50,010;87,000
23,560;0,962;0,986;0,343;0,042;0,207;0,346;50,000;87,100
23,570;0,961;0,991;0,342;0,042;0,207;0,343;50,000;87,200
23,580;0,962;0,991;0,340;0,042;0,207;0,341;50,000;87,400
23,590;0,961;0,986;0,338;0,041;0,207;0,337;50,010;87,700
23,600;0,962;0,986;0,336;0,041;0,207;0,335;50,010;87,100
23,610;0,961;0,986;0,336;0,041;0,207;0,332;50,000;87,400
23,620;0,962;0,986;0,335;0,041;0,207;0,331;50,000;85,800
23,630;0,961;0,991;0,337;0,041;0,208;0,331;50,010;86,800
23,640;0,962;0,986;0,337;0,041;0,207;0,331;50,000;86,200
23,650;0,961;0,991;0,337;0,041;0,207;0,331;50,000;85,600
23,660;0,962;0,986;0,339;0,041;0,207;0,333;50,000;84,800
23,670;0,961;0,991;0,342;0,041;0,207;0,336;50,010;84,300
23,680;0,962;0,991;0,345;0,042;0,207;0,341;50,000;84,500
23,690;0,961;0,991;0,347;0,040;0,207;0,345;50,000;85,500
23,700;0,962;0,986;0,348;0,039;0,207;0,347;50,000;86,100
23,710;0,961;0,991;0,348;0,040;0,207;0,348;50,000;86,200
23,720;0,962;0,987;0,346;0,040;0,206;0,348;50,000;86,200
23,730;0,961;0,987;0,346;0,040;0,206;0,348;50,000;87,300
23,740;0,962;0,991;0,345;0,040;0,207;0,347;50,000;87,000
23,750;0,961;0,986;0,343;0,040;0,207;0,345;50,000;88,500
23,760;0,962;0,991;0,340;0,039;0,207;0,341;50,010;87,500
23,770;0,961;0,991;0,337;0,040;0,207;0,337;50,000;87,900
23,780;0,962;0,991;0,336;0,040;0,207;0,336;50,000;87,400
23,790;0,961;0,991;0,335;0,040;0,207;0,333;50,000;86,200
23,800;0,962;0,986;0,336;0,040;0,207;0,333;50,000;85,600
23,810;0,961;0,991;0,338;0,041;0,207;0,333;50,010;85,400
23,820;0,962;0,987;0,341;0,041;0,206;0,336;50,010;84,800
23,830;0,961;0,987;0,343;0,041;0,206;0,338;50,000;84,600
23,840;0,962;0,991;0,346;0,041;0,207;0,343;50,000;84,900
23,850;0,961;0,991;0,348;0,040;0,207;0,346;50,000;85,400
23,860;0,962;0,987;0,349;0,040;0,206;0,348;50,000;85,900
23,870;0,961;0,987;0,348;0,040;0,206;0,348;50,010;86,400
23,880;0,962;0,992;0,347;0,040;0,206;0,350;50,010;86,900
23,890;0,961;0,987;0,345;0,040;0,205;0,348;50,000;87,000
23,900;0,961;0,987;0,344;0,040;0,205;0,347;50,000;86,900
23,910;0,961;0,987;0,344;0,039;0,205;0,347;50,000;84,800
23,920;0,962;0,987;0,347;0,039;0,205;0,351;50,000;84,100
23,930;0,961;0,987;0,351;0,039;0,205;0,355;50,010;84,200
23,940;0,962;0,987;0,355;0,039;0,205;0,360;50,010;84,100
23,950;0,961;0,992;0,358;0,038;0,205;0,365;50,000;84,300
23,960;0,962;0,992;0,360;0,038;0,205;0,370;50,000;85,400
23,970;0,961;0,987;0,361;0,039;0,205;0,372;50,000;86,600
23,980;0,962;0,988;0,361;0,039;0,204;0,373;50,000;87,500
23,990;0,961;0,988;0,358;0,040;0,204;0,371;50,010;88,000
24,000;0,962;0,988;0,355;0,040;0,204;0,370;50,010;88,100
24,010;0,961;0,987;0,352;0,040;0,205;0,366;50,000;87,700
24,020;0,962;0,987;0,351;0,041;0,205;0,363;50,000;87,600
24,030;0,961;0,987;0,349;0,042;0,205;0,361;50,010;87,600
24,040;0,962;0,992;0,348;0,042;0,205;0,358;50,010;87,800
24,050;0,961;0,988;0,347;0,043;0,204;0,355;50,000;87,900
24,060;0,962;0,987;0,346;0,042;0,205;0,352;50,000;88,200
24,070;0,962;0,987;0,344;0,041;0,205;0,348;50,010;88,500
24,080;0,962;0,987;0,341;0,042;0,205;0,342;50,000;88,500
24,090;0,962;0,992;0,338;0,042;0,205;0,338;50,000;87,900
24,100;0,962;0,992;0,336;0,042;0,205;0,335;50,010;87,300
24,110;0,962;0,987;0,336;0,042;0,205;0,333;50,010;86,700
24,120;0,962;0,987;0,337;0,042;0,205;0,333;50,000;86,500
24,130;0,962;0,987;0,338;0,042;0,205;0,333;50,000;86,600
24,140;0,963;0,988;0,338;0,041;0,205;0,332;50,010;87,000
24,150;0,962;0,993;0,336;0,040;0,204;0,331;50,000;86,500
24,160;0,963;0,988;0,336;0,040;0,205;0,330;50,000;85,600
24,170;0,962;0,988;0,337;0,039;0,204;0,330;50,010;85,200
24,180;0,962;0,988;0,339;0,040;0,205;0,333;50,010;84,700
24,190;0,962;0,988;0,342;0,041;0,203;0,337;50,010;84,300
24,200;0,962;0,993;0,345;0,040;0,205;0,341;50,010;84,100
24,210;0,962;0,988;0,348;0,040;0,203;0,346;50,010;84,700
24,220;0,962;0,983;0,350;0,039;0,203;0,350;50,010;85,100
24,230;0,962;0,988;0,352;0,039;0,204;0,355;50,000;84,700
24,240;0,962;0,993;0,354;0,039;0,204;0,358;50,000;84,200
24,250;0,962;0,988;0,357;0,039;0,203;0,365;50,010;84,000
24,260;0,962;0,988;0,362;0,038;0,203;0,372;50,010;84,300
24,270;0,962;0,988;0,366;0,038;0,203;0,377;50,000;85,400
24,280;0,963;0,988;0,367;0,038;0,204;0,381;50,000;86,600
24,290;0,962;0,988;0,364;0,038;0,204;0,380;50,010;88,100
24,300;0,963;0,988;0,358;0,038;0,205;0,375;50,010;89,900
24,310;0,962;0,988;0,352;0,039;0,204;0,367;50,010;89,100
24,320;0,963;0,988;0,346;0,040;0,205;0,361;50,010;88,700
24,330;0,962;0,988;0,342;0,040;0,204;0,353;50,010;88,500
24,340;0,962;0,987;0,339;0,041;0,206;0,348;50,010;87,100
24,350;0,962;0,987;0,339;0,041;0,205;0,345;50,010;86,600
24,360;0,963;0,992;0,340;0,041;0,207;0,342;50,010;86,200
24,370;0,962;0,987;0,341;0,041;0,206;0,341;50,010;85,500
24,380;0,962;0,987;0,342;0,043;0,206;0,341;50,010;85,900
24,390;0,962;0,992;0,343;0,043;0,206;0,341;50,000;86,100
24,400;0,963;0,987;0,343;0,042;0,207;0,341;50,000;87,100
24,410;0,962;0,987;0,342;0,042;0,206;0,337;50,010;87,900
24,420;0,962;0,987;0,338;0,042;0,207;0,335;50,010;88,400
24,430;0,962;0,992;0,334;0,043;0,206;0,328;50,010;88,300
24,440;0,963;0,987;0,329;0,042;0,207;0,323;50,010;87,500
24,450;0,962;0,987;0,328;0,042;0,206;0,318;50,010;86,600
24,460;0,962;0,987;0,328;0,042;0,207;0,317;50,010;85,900
24,470;0,962;0,992;0,329;0,042;0,206;0,316;50,010;85,500
24,480;0,962;0,987;0,331;0,042;0,205;0,317;50,010;85,100
24,490;0,962;0,987;0,333;0,042;0,205;0,320;50,010;84,100
24,500;0,962;0,987;0,337;0,041;0,205;0,326;50,010;82,300
24,510;0,962;0,987;0,344;0,041;0,205;0,335;50,010;81,600
24,520;0,962;0,987;0,352;0,041;0,205;0,345;50,010;81,700
24,530;0,962;0,987;0,359;0,041;0,205;0,357;50,010;82,100
24,540;0,962;0,987;0,365;0,040;0,205;0,367;50,010;83,200
24,550;0,961;0,987;0,368;0,040;0,205;0,375;50,010;84,400
24,560;0,962;0,987;0,369;0,040;0,205;0,381;50,010;84,800
24,570;0,961;0,987;0,369;0,041;0,205;0,385;50,010;85,600
24,580;0,962;0,987;0,368;0,040;0,205;0,387;50,010;85,900
24,590;0,961;0,987;0,368;0,040;0,205;0,388;50,010;86,600
24,600;0,962;0,987;0,367;0,040;0,205;0,388;50,010;87,000
24,610;0,962;0,987;0,365;0,041;0,205;0,387;50,010;87,200
24,620;0,962;0,987;0,363;0,042;0,205;0,385;50,010;87,400
24,630;0,962;0,992;0,360;0,042;0,206;0,381;50,010;87,700
24,640;0,962;0,987;0,358;0,042;0,207;0,377;50,010;88,300
24,650;0,962;0,987;0,355;0,043;0,206;0,371;50,000;88,600
24,660;0,963;0,987;0,351;0,043;0,207;0,365;50,000;88,500
24,670;0,962;0,987;0,346;0,043;0,206;0,358;50,010;88,300
24,680;0,963;0,987;0,343;0,044;0,207;0,351;50,010;89,100
24,690;0,962;0,987;0,340;0,044;0,206;0,343;50,010;88,100
24,700;0,963;0,987;0,337;0,045;0,207;0,338;50,010;88,500
24,710;0,962;0,987;0,335;0,046;0,206;0,333;50,010;87,100
24,720;0,963;0,987;0,334;0,046;0,207;0,330;50,010;86,000
24,730;0,962;0,986;0,335;0,046;0,207;0,327;50,010;85,500
24,740;0,963;0,986;0,337;0,046;0,208;0,328;50,000;86,300
24,750;0,962;0,986;0,338;0,045;0,207;0,328;50,000;85,500
24,760;0,963;0,991;0,339;0,046;0,208;0,330;50,010;85,600
24,770;0,962;0,986;0,340;0,045;0,207;0,330;50,010;85,300
24,780;0,963;0,991;0,340;0,045;0,208;0,332;50,000;85,200
24,790;0,962;0,991;0,342;0,045;0,208;0,333;50,010;85,100
24,800;0,963;0,991;0,343;0,045;0,208;0,336;50,010;85,200
24,810;0,962;0,991;0,343;0,044;0,207;0,337;50,000;85,200
24,820;0,963;0,991;0,344;0,045;0,208;0,340;50,000;85,100
24,830;0,962;0,991;0,345;0,045;0,207;0,341;50,010;85,200
24,840;0,962;0,986;0,345;0,045;0,207;0,342;50,010;85,300
24,850;0,962;0,986;0,346;0,044;0,207;0,345;50,010;85,000
24,860;0,962;0,991;0,348;0,045;0,207;0,348;50,010;85,100
24,870;0,962;0,991;0,350;0,045;0,207;0,351;50,000;85,100
24,880;0,962;0,991;0,351;0,044;0,207;0,353;50,000;85,600
24,890;0,962;0,991;0,352;0,045;0,207;0,355;50,010;86,000
24,900;0,962;0,987;0,351;0,045;0,206;0,355;50,010;86,300
24,910;0,962;0,991;0,351;0,045;0,207;0,355;50,010;86,400
24,920;0,963;0,991;0,350;0,045;0,208;0,355;50,010;86,400
24,930;0,962;0,987;0,348;0,044;0,206;0,352;50,010;86,500
24,940;0,962;0,987;0,347;0,043;0,206;0,351;50,010;86,200
24,950;0,962;0,992;0,346;0,044;0,206;0,350;50,010;85,800
24,960;0,962;0,992;0,347;0,045;0,207;0,351;50,000;85,100
24,970;0,962;0,987;0,350;0,044;0,205;0,352;50,010;84,300
24,980;0,962;0,987;0,353;0,045;0,205;0,356;50,010;84,400
24,990;0,962;0,992;0,356;0,045;0,206;0,360;50,010;84,500
25,000;0,962;0,992;0,359;0,044;0,205;0,365;50,010;84,800
25,010;0,962;0,987;0,360;0,044;0,205;0,368;50,010;84,800
25,020;0,963;0,987;0,361;0,043;0,206;0,371;50,000;85,100
25,030;0,962;0,987;0,362;0,044;0,205;0,372;50,010;85,900
25,040;0,963;0,987;0,360;0,045;0,206;0,372;50,010;86,100
25,050;0,962;0,987;0,358;0,045;0,205;0,371;50,010;86,700
25,060;0,963;0,987;0,356;0,045;0,206;0,368;50,010;86,700
25,070;0,962;0,987;0,354;0,044;0,205;0,366;50,010;86,500
25,080;0,963;0,987;0,353;0,045;0,206;0,365;50,010;87,300
25,090;0,962;0,992;0,352;0,045;0,206;0,361;50,010;86,600
25,100;0,963;0,987;0,351;0,045;0,206;0,358;50,010;86,700
25,110;0,962;0,987;0,350;0,045;0,205;0,357;50,000;85,600
25,120;0,963;0,987;0,351;0,046;0,207;0,357;50,000;86,000
25,130;0,963;0,987;0,352;0,047;0,206;0,357;50,010;86,500
25,140;0,963;0,992;0,352;0,047;0,207;0,356;50,010;87,600
25,150;0,962;0,992;0,349;0,047;0,206;0,352;50,010;88,500
25,160;0,963;0,987;0,345;0,047;0,207;0,348;50,010;88,300
25,170;0,963;0,987;0,342;0,047;0,207;0,343;50,000;87,700
25,180;0,963;0,987;0,340;0,048;0,207;0,340;50,000;87,000
25,190;0,962;0,987;0,339;0,047;0,206;0,337;50,010;86,900
25,200;0,963;0,982;0,340;0,047;0,206;0,336;50,010;86,500
25,210;0,963;0,987;0,341;0,047;0,206;0,336;50,000;85,500
25,220;0,963;0,987;0,342;0,046;0,206;0,337;50,000;84,800
25,230;0,963;0,992;0,345;0,047;0,207;0,341;50,000;84,600
25,240;0,963;0,987;0,348;0,047;0,206;0,343;50,000;85,000
25,250;0,963;0,987;0,350;0,047;0,206;0,347;50,010;85,600
25,260;0,963;0,987;0,350;0,046;0,206;0,348;50,010;85,900
25,270;0,962;0,987;0,350;0,045;0,205;0,350;50,010;85,500
25,280;0,963;0,987;0,351;0,046;0,206;0,353;50,010;84,400
25,290;0,963;0,987;0,354;0,046;0,206;0,357;50,010;84,000
25,300;0,963;0,988;0,358;0,045;0,205;0,363;50,010;84,100
25,310;0,962;0,988;0,361;0,045;0,204;0,367;50,010;84,800
25,320;0,963;0,983;0,363;0,046;0,205;0,372;50,000;85,100
25,330;0,962;0,988;0,364;0,047;0,204;0,375;50,000;84,000
25,340;0,963;0,988;0,365;0,047;0,205;0,380;50,010;84,700
25,350;0,962;0,987;0,368;0,047;0,205;0,382;50,000;85,400
25,360;0,963;0,987;0,369;0,048;0,206;0,385;50,000;86,500
25,370;0,962;0,987;0,367;0,048;0,205;0,385;50,010;87,700
25,380;0,963;0,987;0,364;0,048;0,206;0,382;50,010;87,900
25,390;0,962;0,987;0,360;0,049;0,205;0,378;50,010;86,500
25,400;0,963;0,982;0,358;0,049;0,206;0,376;50,010;87,200
25,410;0,963;0,987;0,358;0,050;0,207;0,372;50,010;87,700
25,420;0,963;0,982;0,355;0,051;0,206;0,368;50,000;88,600
25,430;0,962;0,982;0,351;0,050;0,205;0,362;50,000;88,900
25,440;0,963;0,982;0,347;0,051;0,206;0,356;50,010;87,000
25,450;0,963;0,987;0,346;0,052;0,207;0,352;50,000;85,200
25,460;0,963;0,987;0,347;0,051;0,207;0,352;50,000;85,200
25,470;0,963;0,987;0,350;0,051;0,207;0,352;50,010;85,700
25,480;0,963;0,982;0,352;0,052;0,206;0,353;50,010;87,000
25,490;0,963;0,982;0,351;0,052;0,206;0,351;50,010;87,400
25,500;0,963;0,987;0,349;0,052;0,207;0,348;50,010;87,000
25,510;0,963;0,987;0,346;0,051;0,206;0,347;50,000;86,600
25,520;0,963;0,987;0,345;0,051;0,206;0,346;50,000;86,200
25,530;0,963;0,982;0,346;0,052;0,206;0,346;50,010;85,500
25,540;0,963;0,982;0,347;0,052;0,206;0,347;50,010;85,200
25,550;0,963;0,987;0,350;0,052;0,206;0,348;50,010;85,100
25,560;0,963;0,983;0,352;0,052;0,205;0,351;50,010;84,800
25,570;0,963;0,983;0,354;0,052;0,205;0,353;50,010;84,900
25,580;0,963;0,983;0,355;0,052;0,205;0,357;50,010;85,100
25,590;0,962;0,983;0,357;0,052;0,204;0,360;50,010;85,400
25,600;0,963;0,983;0,358;0,053;0,205;0,362;50,010;85,000
25,610;0,963;0,983;0,360;0,052;0,204;0,366;50,010;85,300
25,620;0,963;0,983;0,361;0,052;0,204;0,368;50,010;85,500
25,630;0,963;0,983;0,361;0,052;0,205;0,370;50,010;84,700
25,640;0,963;0,978;0,362;0,053;0,205;0,371;50,000;85,800
25,650;0,962;0,983;0,361;0,053;0,204;0,372;50,000;86,100
25,660;0,963;0,983;0,361;0,052;0,205;0,372;50,010;86,700
25,670;0,963;0,988;0,360;0,052;0,205;0,371;50,010;86,700
25,680;0,963;0,983;0,359;0,052;0,205;0,370;50,000;86,600
25,690;0,963;0,982;0,358;0,053;0,206;0,368;50,010;86,300
25,700;0,963;0,983;0,357;0,053;0,205;0,367;50,010;86,700
25,710;0,963;0,983;0,357;0,053;0,205;0,366;50,010;86,600
25,720;0,963;0,983;0,356;0,053;0,205;0,365;50,010;86,300
25,730;0,963;0,983;0,355;0,053;0,205;0,363;50,000;86,400
25,740;0,963;0,983;0,355;0,053;0,205;0,362;50,000;86,200
25,750;0,963;0,983;0,355;0,054;0,205;0,362;50,010;86,100
25,760;0,963;0,983;0,355;0,054;0,205;0,361;50,010;86,000
25,770;0,963;0,978;0,356;0,055;0,205;0,362;50,010;85,900
25,780;0,963;0,983;0,356;0,055;0,205;0,362;50,010;85,800
25,790;0,963;0,983;0,357;0,055;0,205;0,362;50,010;85,600
25,800;0,963;0,978;0,357;0,055;0,205;0,363;50,010;85,600
25,810;0,963;0,982;0,358;0,055;0,206;0,365;50,010;85,600
25,820;0,963;0,982;0,359;0,056;0,206;0,366;50,010;85,600
25,830;0,963;0,983;0,360;0,056;0,205;0,367;50,000;85,500
25,840;0,964;0,983;0,360;0,056;0,205;0,368;50,000;84,600
25,850;0,963;0,978;0,361;0,055;0,205;0,370;50,010;85,400
25,860;0,964;0,982;0,362;0,055;0,206;0,371;50,010;85,800
25,870;0,963;0,982;0,361;0,055;0,206;0,371;50,010;86,100
25,880;0,964;0,983;0,360;0,055;0,205;0,370;50,010;86,200
25,890;0,963;0,983;0,359;0,056;0,205;0,368;50,010;87,300
25,900;0,964;0,978;0,358;0,057;0,205;0,367;50,010;86,400
25,910;0,963;0,982;0,356;0,057;0,206;0,365;50,010;86,200
25,920;0,964;0,982;0,355;0,057;0,206;0,363;50,010;85,800
25,930;0,963;0,982;0,356;0,058;0,206;0,362;50,010;85,000
25,940;0,964;0,982;0,357;0,058;0,206;0,365;50,010;84,600
25,950;0,963;0,982;0,360;0,057;0,206;0,366;50,010;85,800
25,960;0,964;0,977;0,361;0,057;0,206;0,367;50,010;86,700
25,970;0,963;0,982;0,360;0,057;0,206;0,367;50,010;87,200
25,980;0,964;0,982;0,358;0,057;0,206;0,366;50,010;87,500
25,990;0,963;0,982;0,356;0,058;0,207;0,362;50,010;87,200
26,000;0,964;0,977;0,354;0,058;0,206;0,361;50,010;86,600
26,010;0,964;0,982;0,354;0,057;0,207;0,360;50,010;86,300
26,021;0,964;0,982;0,354;0,057;0,207;0,360;50,010;87,000
26,031;0,964;0,977;0,353;0,058;0,206;0,357;50,010;87,500
26,041;0,964;0,977;0,351;0,058;0,206;0,353;50,010;87,500
26,051;0,964;0,982;0,348;0,058;0,207;0,350;50,010;86,900
26,061;0,964;0,982;0,347;0,058;0,206;0,348;50,010;86,200
26,071;0,964;0,982;0,347;0,059;0,206;0,347;50,010;85,900
26,081;0,964;0,977;0,349;0,060;0,206;0,347;50,010;85,900
26,091;0,963;0,977;0,350;0,060;0,206;0,347;50,010;85,900
26,101;0,964;0,982;0,351;0,060;0,206;0,350;50,010;85,300
26,111;0,963;0,982;0,353;0,058;0,206;0,352;50,010;84,900
26,121;0,964;0,982;0,356;0,058;0,207;0,356;50,000;84,200
26,131;0,964;0,982;0,359;0,058;0,207;0,361;50,010;84,500
26,141;0,964;0,982;0,362;0,058;0,206;0,365;50,010;85,400
26,151;0,963;0,982;0,362;0,059;0,206;0,366;50,000;85,700
26,161;0,964;0,977;0,361;0,058;0,206;0,368;50,000;85,900
26,171;0,964;0,982;0,362;0,058;0,206;0,370;50,010;85,600
26,181;0,964;0,977;0,362;0,057;0,206;0,371;50,010;85,600
26,191;0,964;0,982;0,363;0,057;0,206;0,372;50,010;85,800
26,201;0,964;0,982;0,363;0,058;0,206;0,372;50,010;86,400
26,211;0,964;0,982;0,362;0,058;0,206;0,371;50,010;86,200
26,221;0,964;0,982;0,361;0,058;0,206;0,371;50,010;85,900
26,231;0,964;0,978;0,361;0,057;0,205;0,371;50,010;85,900
26,241;0,965;0,978;0,361;0,058;0,205;0,371;50,010;85,800
26,251;0,964;0,978;0,361;0,059;0,205;0,371;50,010;86,200
26,261;0,964;0,983;0,360;0,059;0,205;0,370;50,010;86,200
26,271;0,964;0,983;0,360;0,059;0,205;0,370;50,010;85,800
26,281;0,965;0,978;0,360;0,060;0,205;0,370;50,000;85,400
26,291;0,964;0,977;0,361;0,060;0,206;0,370;50,010;85,300
26,301;0,964;0,977;0,362;0,060;0,206;0,371;50,010;85,800
26,311;0,964;0,977;0,362;0,061;0,206;0,370;50,010;85,800
26,321;0,964;0,977;0,362;0,061;0,206;0,371;50,010;85,400
26,331;0,964;0,977;0,364;0,061;0,206;0,373;50,010;85,300
26,341;0,964;0,982;0,365;0,061;0,206;0,373;50,010;85,900
26,351;0,964;0,977;0,365;0,061;0,206;0,375;50,010;86,300
26,361;0,965;0,977;0,364;0,061;0,206;0,375;50,010;86,500
26,371;0,964;0,978;0,362;0,061;0,205;0,372;50,010;86,800
26,381;0,965;0,978;0,360;0,061;0,205;0,370;50,010;86,600
26,391;0,964;0,978;0,358;0,061;0,205;0,367;50,010;86,600
26,401;0,965;0,978;0,356;0,062;0,205;0,365;50,010;87,100
26,411;0,964;0,978;0,355;0,062;0,205;0,363;50,010;86,500
26,421;0,965;0,978;0,354;0,062;0,205;0,361;50,010;87,700
26,431;0,964;0,978;0,353;0,062;0,205;0,357;50,010;86,600
26,441;0,965;0,978;0,351;0,062;0,205;0,356;50,010;85,600
26,451;0,964;0,978;0,352;0,063;0,205;0,355;50,000;85,000
26,461;0,965;0,973;0,355;0,063;0,205;0,357;50,000;84,300
26,471;0,964;0,977;0,358;0,063;0,206;0,360;50,010;85,500
26,481;0,965;0,977;0,360;0,064;0,206;0,362;50,010;85,000
26,491;0,964;0,973;0,361;0,064;0,205;0,363;50,010;85,500
26,501;0,964;0,973;0,361;0,064;0,205;0,365;50,010;85,600
26,511;0,964;0,977;0,360;0,065;0,206;0,365;50,010;85,300
26,521;0,965;0,977;0,360;0,065;0,206;0,366;50,010;85,300
26,531;0,964;0,973;0,361;0,066;0,205;0,367;50,010;85,400
26,541;0,964;0,973;0,361;0,066;0,205;0,368;50,010;85,600
26,551;0,964;0,973;0,362;0,066;0,205;0,368;50,010;85,500
26,561;0,965;0,978;0,363;0,066;0,205;0,370;50,010;85,500
26,571;0,964;0,978;0,363;0,065;0,205;0,370;50,010;86,100
26,581;0,965;0,973;0,362;0,065;0,204;0,370;50,010;87,400
26,591;0,964;0,978;0,360;0,065;0,205;0,367;50,010;87,600
26,601;0,965;0,973;0,357;0,065;0,204;0,365;50,010;86,300
26,611;0,964;0,978;0,356;0,064;0,204;0,363;50,010;85,600
26,621;0,965;0,978;0,357;0,063;0,204;0,363;50,010;85,800
26,631;0,964;0,973;0,359;0,064;0,204;0,365;50,010;85,200
26,641;0,965;0,973;0,361;0,065;0,204;0,366;50,000;85,800
26,651;0,964;0,978;0,361;0,064;0,204;0,366;50,010;86,500
26,661;0,965;0,973;0,361;0,064;0,203;0,367;50,020;86,500
26,671;0,964;0,978;0,360;0,064;0,203;0,367;50,010;85,900
26,681;0,965;0,973;0,361;0,064;0,203;0,368;50,010;85,400
