t=0  6:46:44,50     26.01.2018;;;;;;;;
time;Ug;Ig;MaxSetUgV/Hz;Qg;If;Uf;Fg Hz;Alpha gr
129,898;1,100;0,000;1,100;0,000;0,375;0,280;52,270;85,900
129,908;1,100;0,000;1,100;0,000;0,375;0,279;52,270;87,600
129,918;1,100;0,000;1,100;0,000;0,375;0,279;52,270;85,900
129,928;1,100;0,000;1,100;0,000;0,375;0,279;52,270;85,900
129,938;1,100;0,000;1,100;0,000;0,375;0,280;52,270;86,000
129,948;1,100;0,000;1,100;0,000;0,375;0,280;52,270;85,900
129,958;1,100;0,000;1,100;0,000;0,375;0,280;52,270;86,000
129,968;1,100;0,000;1,100;0,000;0,375;0,281;52,270;86,000
129,978;1,100;0,000;1,100;0,000;0,375;0,281;52,270;86,100
129,988;1,100;0,000;1,100;0,000;0,375;0,282;52,270;86,100
129,998;1,100;0,000;1,100;0,000;0,375;0,282;52,270;86,200
130,008;1,099;0,000;1,100;0,000;0,374;0,282;52,270;86,200
130,018;1,100;0,000;1,100;0,000;0,375;0,284;52,270;86,200
130,028;1,100;0,000;1,100;0,000;0,375;0,285;52,270;86,500
130,038;1,100;0,000;1,100;0,000;0,375;0,285;52,270;86,400
130,048;1,100;0,000;1,100;0,000;0,374;0,283;52,270;86,300
130,058;1,100;0,000;1,100;0,000;0,375;0,285;52,270;86,300
130,068;1,100;0,000;1,100;0,000;0,375;0,285;52,270;86,400
130,078;1,100;0,000;1,100;0,000;0,375;0,284;52,270;86,500
130,088;1,100;0,000;1,100;0,000;0,375;0,285;52,270;86,400
130,098;1,100;0,000;1,100;0,000;0,375;0,283;52,270;86,400
130,108;1,100;0,000;1,100;0,000;0,375;0,284;52,270;86,400
130,118;1,100;0,000;1,100;0,000;0,375;0,283;52,270;86,200
130,128;1,100;0,000;1,100;0,000;0,375;0,282;52,270;86,300
130,138;1,100;0,000;1,100;0,000;0,375;0,282;52,270;86,200
130,148;1,100;0,000;1,100;0,000;0,375;0,281;52,270;86,200
130,158;1,100;0,000;1,100;0,000;0,375;0,283;52,270;86,100
130,168;1,100;0,000;1,100;0,000;0,375;0,282;52,270;86,200
130,178;1,100;0,000;1,100;0,000;0,375;0,281;52,270;86,200
130,188;1,100;0,000;1,100;0,000;0,375;0,282;52,270;86,100
130,198;1,100;0,000;1,100;0,000;0,375;0,281;52,280;86,200
130,208;1,100;0,000;1,100;0,000;0,375;0,283;52,270;86,200
130,218;1,100;0,000;1,100;0,000;0,375;0,282;52,280;86,200
130,228;1,100;0,000;1,100;0,000;0,375;0,282;52,280;86,200
130,238;1,100;0,000;1,100;0,000;0,375;0,282;52,270;86,100
130,248;1,101;0,000;1,100;0,000;0,375;0,281;52,280;86,200
130,258;1,100;0,000;1,100;0,000;0,375;0,281;52,280;86,100
130,268;1,100;0,000;1,100;0,000;0,375;0,280;52,280;86,000
130,278;1,100;0,000;1,100;0,000;0,375;0,280;52,280;86,000
130,288;1,101;0,000;1,100;0,000;0,375;0,280;52,280;85,900
130,298;1,100;0,000;1,100;0,000;0,375;0,280;52,280;86,000
130,308;1,100;0,000;1,100;0,000;0,375;0,279;52,280;85,900
130,318;1,100;0,000;1,100;0,000;0,375;0,279;52,280;85,900
130,328;1,100;0,000;1,100;0,000;0,375;0,280;52,280;86,000
130,338;1,100;0,000;1,100;0,000;0,375;0,280;52,280;86,000
130,348;1,100;0,000;1,100;0,000;0,375;0,281;52,280;86,100
130,358;1,100;0,000;1,100;0,000;0,375;0,282;52,280;86,100
130,368;1,100;0,000;1,100;0,000;0,375;0,281;52,280;86,100
130,378;1,100;0,000;1,100;0,000;0,375;0,283;52,280;86,100
130,388;1,100;0,000;1,100;0,000;0,375;0,281;52,280;86,200
130,398;1,100;0,000;1,100;0,000;0,375;0,282;52,280;86,100
130,408;1,100;0,000;1,100;0,000;0,375;0,282;52,280;87,700
130,418;1,100;0,000;1,100;0,000;0,375;0,281;52,280;86,100
130,428;1,100;0,000;1,100;0,000;0,375;0,281;52,280;86,100
130,438;1,100;0,000;1,100;0,000;0,375;0,281;52,280;86,100
130,448;1,100;0,000;1,100;0,000;0,375;0,281;52,280;86,100
130,458;1,100;0,000;1,100;0,000;0,375;0,282;52,290;86,100
130,468;1,100;0,000;1,100;0,000;0,375;0,282;52,290;86,200
130,478;1,100;0,000;1,100;0,000;0,375;0,282;52,280;86,200
130,488;1,100;0,000;1,100;0,000;0,375;0,281;52,290;86,200
130,498;1,100;0,000;1,100;0,000;0,375;0,283;52,290;86,200
130,508;1,100;0,000;1,100;0,000;0,375;0,282;52,290;86,200
130,518;1,100;0,000;1,100;0,000;0,375;0,281;52,290;86,200
130,528;1,100;0,000;1,100;0,000;0,375;0,282;52,290;86,200
130,538;1,100;0,000;1,100;0,000;0,375;0,281;52,290;86,100
130,548;1,100;0,000;1,100;0,000;0,375;0,283;52,290;86,200
130,558;1,100;0,000;1,100;0,000;0,375;0,282;52,290;86,200
130,568;1,100;0,000;1,100;0,000;0,375;0,282;52,290;86,100
130,578;1,100;0,000;1,100;0,000;0,375;0,282;52,290;86,100
130,588;1,100;0,000;1,100;0,000;0,375;0,282;52,290;86,200
130,598;1,100;0,000;1,100;0,000;0,375;0,283;52,290;86,200
130,607;1,100;0,000;1,100;0,000;0,375;0,281;52,290;86,200
130,617;1,100;0,000;1,100;0,000;0,375;0,282;52,290;86,200
130,627;1,100;0,000;1,100;0,000;0,375;0,282;52,290;86,200
130,637;1,100;0,000;1,100;0,000;0,375;0,282;52,290;87,800
130,647;1,100;0,000;1,100;0,000;0,375;0,281;52,290;86,100
130,657;1,100;0,000;1,100;0,000;0,375;0,280;52,290;86,100
130,667;1,101;0,000;1,100;0,000;0,375;0,281;52,290;86,100
130,677;1,100;0,000;1,100;0,000;0,375;0,281;52,290;87,700
130,687;1,101;0,000;1,100;0,000;0,375;0,280;52,290;86,100
130,697;1,100;0,000;1,100;0,000;0,375;0,281;52,290;86,000
130,707;1,101;0,000;1,100;0,000;0,375;0,279;52,290;85,900
130,717;1,100;0,000;1,100;0,000;0,375;0,279;52,290;85,900
130,727;1,101;0,000;1,100;0,000;0,375;0,277;52,290;85,800
130,737;1,100;0,000;1,100;0,000;0,375;0,277;52,290;85,800
130,747;1,101;0,000;1,100;0,000;0,375;0,276;52,290;85,600
130,757;1,100;0,000;1,100;0,000;0,375;0,276;52,290;85,800
130,767;1,101;0,000;1,100;0,000;0,375;0,276;52,290;87,200
130,777;1,100;0,000;1,100;0,000;0,375;0,274;52,290;85,600
130,787;1,100;0,000;1,100;0,000;0,375;0,275;52,290;87,100
130,797;1,100;0,000;1,100;0,000;0,375;0,274;52,290;85,500
130,807;1,100;0,000;1,100;0,000;0,375;0,275;52,300;85,600
130,817;1,100;0,000;1,100;0,000;0,375;0,278;52,300;85,800
130,827;1,100;0,000;1,100;0,000;0,375;0,277;52,300;85,900
130,837;1,100;0,000;1,100;0,000;0,375;0,279;52,300;85,900
130,847;1,099;0,000;1,100;0,000;0,374;0,280;52,300;86,100
130,857;1,100;0,000;1,100;0,000;0,375;0,281;52,300;86,100
130,867;1,100;0,000;1,100;0,000;0,375;0,283;52,300;86,200
130,877;1,100;0,000;1,100;0,000;0,375;0,282;52,300;86,400
130,887;1,100;0,000;1,100;0,000;0,374;0,283;52,300;86,300
130,897;1,100;0,000;1,100;0,000;0,375;0,284;52,300;86,500
130,907;1,099;0,000;1,100;0,000;0,374;0,285;52,300;86,600
130,917;1,100;0,000;1,100;0,000;0,375;0,285;52,300;86,500
130,927;1,100;0,000;1,100;0,000;0,375;0,285;52,300;86,700
130,937;1,100;0,000;1,100;0,000;0,375;0,285;52,300;86,600
130,947;1,100;0,000;1,100;0,000;0,375;0,284;52,300;86,500
130,957;1,100;0,000;1,100;0,000;0,375;0,285;52,300;86,600
130,967;1,099;0,000;1,100;0,000;0,374;0,284;52,300;84,800
130,977;1,100;0,000;1,100;0,000;0,375;0,285;52,300;86,400
130,987;1,100;0,000;1,100;0,000;0,375;0,285;52,300;84,800
130,997;1,100;0,000;1,100;0,000;0,375;0,286;52,300;86,600
131,007;1,100;0,000;1,100;0,000;0,375;0,286;52,300;86,600
131,017;1,100;0,000;1,100;0,000;0,375;0,285;52,300;86,600
131,027;1,100;0,000;1,100;0,000;0,375;0,285;52,300;84,900
131,037;1,100;0,000;1,100;0,000;0,375;0,284;52,300;86,400
131,047;1,100;0,000;1,100;0,000;0,375;0,284;52,310;86,500
131,057;1,100;0,000;1,100;0,000;0,375;0,284;52,310;86,400
131,067;1,101;0,000;1,100;0,000;0,375;0,282;52,310;86,400
131,077;1,100;0,000;1,100;0,000;0,375;0,283;52,310;87,900
131,087;1,101;0,000;1,100;0,000;0,375;0,281;52,310;86,200
131,097;1,100;0,000;1,100;0,000;0,375;0,280;52,310;86,100
131,107;1,101;0,000;1,100;0,000;0,375;0,279;52,310;85,900
131,117;1,100;0,000;1,100;0,000;0,375;0,278;52,310;86,100
131,127;1,101;0,000;1,100;0,000;0,375;0,278;52,310;85,800
131,137;1,100;0,000;1,100;0,000;0,375;0,276;52,310;85,800
131,147;1,101;0,000;1,100;0,000;0,375;0,276;52,310;85,800
131,157;1,100;0,000;1,100;0,000;0,375;0,276;52,310;85,800
131,167;1,100;0,000;1,100;0,000;0,375;0,275;52,310;85,600
131,177;1,100;0,000;1,100;0,000;0,375;0,276;52,310;85,600
131,187;1,100;0,000;1,100;0,000;0,375;0,277;52,310;87,400
131,197;1,100;0,000;1,100;0,000;0,375;0,278;52,310;85,900
131,207;1,100;0,000;1,100;0,000;0,375;0,278;52,310;87,500
131,217;1,100;0,000;1,100;0,000;0,375;0,279;52,310;86,100
131,227;1,100;0,000;1,100;0,000;0,375;0,279;52,310;85,900
131,237;1,100;0,000;1,100;0,000;0,375;0,279;52,310;86,100
131,247;1,100;0,000;1,100;0,000;0,375;0,280;52,310;86,100
131,257;1,100;0,000;1,100;0,000;0,375;0,279;52,310;86,100
131,267;1,100;0,000;1,100;0,000;0,375;0,281;52,310;86,200
131,277;1,100;0,000;1,100;0,000;0,375;0,281;52,310;86,200
131,287;1,100;0,000;1,100;0,000;0,375;0,281;52,310;86,200
131,297;1,100;0,000;1,100;0,000;0,375;0,283;52,310;86,300
131,307;1,099;0,000;1,100;0,000;0,374;0,281;52,310;86,300
131,317;1,100;0,000;1,100;0,000;0,375;0,284;52,310;86,300
131,327;1,100;0,000;1,100;0,000;0,375;0,284;52,310;86,400
131,337;1,100;0,000;1,100;0,000;0,375;0,284;52,310;86,500
131,347;1,099;0,000;1,100;0,000;0,374;0,284;52,310;86,400
131,357;1,100;0,000;1,100;0,000;0,375;0,284;52,310;86,400
131,367;1,099;0,000;1,100;0,000;0,374;0,285;52,310;86,500
131,377;1,100;0,000;1,100;0,000;0,375;0,284;52,310;86,400
131,387;1,100;0,000;1,100;0,000;0,375;0,286;52,310;86,500
131,397;1,101;0,000;1,100;0,000;0,375;0,285;52,320;86,500
131,407;1,100;0,000;1,100;0,000;0,375;0,284;52,320;86,600
131,417;1,100;0,000;1,100;0,000;0,375;0,282;52,320;87,900
131,427;1,100;0,000;1,100;0,000;0,375;0,280;52,320;86,100
131,437;1,100;0,000;1,100;0,000;0,375;0,281;52,320;86,100
131,447;1,100;0,000;1,100;0,000;0,375;0,280;52,320;86,000
131,457;1,100;0,000;1,100;0,000;0,375;0,281;52,320;86,000
131,467;1,100;0,000;1,100;0,000;0,375;0,282;52,320;86,100
131,477;1,100;0,000;1,100;0,000;0,375;0,282;52,320;86,200
131,487;1,100;0,000;1,100;0,000;0,375;0,282;52,320;86,200
131,497;1,100;0,000;1,100;0,000;0,375;0,282;52,320;86,200
131,507;1,100;0,000;1,100;0,000;0,375;0,283;52,320;86,200
131,517;1,099;0,000;1,100;0,000;0,374;0,282;52,320;86,200
131,527;1,100;0,000;1,100;0,000;0,375;0,283;52,320;86,200
131,537;1,099;0,000;1,100;0,000;0,374;0,284;52,320;86,300
131,547;1,100;0,000;1,100;0,000;0,375;0,285;52,320;86,500
131,557;1,099;0,000;1,100;0,000;0,374;0,286;52,320;86,500
131,567;1,100;0,000;1,100;0,000;0,375;0,287;52,320;86,600
131,577;1,100;0,000;1,100;0,000;0,375;0,287;52,320;86,700
131,587;1,100;0,000;1,100;0,000;0,375;0,287;52,320;86,600
131,597;1,100;0,000;1,100;0,000;0,375;0,285;52,320;86,600
131,607;1,100;0,000;1,100;0,000;0,375;0,285;52,320;86,500
131,617;1,100;0,000;1,100;0,000;0,375;0,283;52,320;86,500
131,627;1,100;0,000;1,100;0,000;0,375;0,284;52,320;86,300
131,637;1,100;0,000;1,100;0,000;0,375;0,282;52,320;86,200
131,647;1,100;0,000;1,100;0,000;0,375;0,282;52,320;86,200
131,657;1,100;0,000;1,100;0,000;0,375;0,282;52,320;86,200
131,667;1,100;0,000;1,100;0,000;0,375;0,281;52,320;87,800
131,677;1,100;0,000;1,100;0,000;0,375;0,281;52,320;86,100
131,687;1,100;0,000;1,100;0,000;0,375;0,281;52,330;87,700
131,697;1,100;0,000;1,100;0,000;0,375;0,280;52,320;86,100
131,707;1,100;0,000;1,100;0,000;0,375;0,279;52,320;87,600
131,717;1,100;0,000;1,100;0,000;0,375;0,279;52,320;86,000
131,727;1,100;0,000;1,100;0,000;0,375;0,280;52,320;85,900
131,737;1,101;0,000;1,100;0,000;0,375;0,280;52,320;86,000
131,747;1,100;0,000;1,100;0,000;0,375;0,280;52,330;87,700
131,757;1,100;0,000;1,100;0,000;0,375;0,278;52,330;86,100
131,767;1,100;0,000;1,100;0,000;0,375;0,278;52,330;85,900
131,777;1,101;0,000;1,100;0,000;0,375;0,278;52,330;85,800
131,787;1,100;0,000;1,100;0,000;0,375;0,278;52,330;86,100
131,797;1,101;0,000;1,100;0,000;0,375;0,278;52,330;85,800
131,807;1,100;0,000;1,100;0,000;0,375;0,276;52,330;85,900
131,817;1,100;0,000;1,100;0,000;0,375;0,277;52,330;85,800
131,827;1,100;0,000;1,100;0,000;0,375;0,277;52,330;85,800
131,837;1,100;0,000;1,100;0,000;0,375;0,277;52,330;85,800
131,847;1,100;0,000;1,100;0,000;0,375;0,279;52,330;85,800
131,857;1,100;0,000;1,100;0,000;0,375;0,279;52,330;86,100
131,867;1,100;0,000;1,100;0,000;0,375;0,280;52,330;86,100
131,877;1,100;0,000;1,100;0,000;0,375;0,279;52,330;86,100
131,887;1,100;0,000;1,100;0,000;0,375;0,281;52,330;86,100
131,897;1,100;0,000;1,100;0,000;0,375;0,281;52,330;86,100
131,907;1,100;0,000;1,100;0,000;0,375;0,280;52,330;86,200
131,917;1,100;0,000;1,100;0,000;0,375;0,282;52,330;86,200
131,927;1,100;0,000;1,100;0,000;0,375;0,281;52,330;86,200
131,937;1,100;0,000;1,100;0,000;0,375;0,282;52,330;86,200
131,947;1,100;0,000;1,100;0,000;0,375;0,281;52,330;86,200
131,957;1,100;0,000;1,100;0,000;0,375;0,281;52,340;86,200
131,967;1,100;0,000;1,100;0,000;0,375;0,281;52,330;86,100
131,977;1,100;0,000;1,100;0,000;0,375;0,281;52,330;86,300
131,987;1,100;0,000;1,100;0,000;0,375;0,282;52,340;86,200
131,997;1,100;0,000;1,100;0,000;0,375;0,280;52,330;86,200
132,007;1,100;0,000;1,100;0,000;0,375;0,282;52,330;86,200
132,017;1,100;0,000;1,100;0,000;0,375;0,281;52,340;86,200
132,027;1,100;0,000;1,100;0,000;0,375;0,281;52,340;86,200
132,037;1,100;0,000;1,100;0,000;0,375;0,281;52,340;86,200
132,047;1,100;0,000;1,100;0,000;0,375;0,280;52,340;86,200
132,057;1,100;0,000;1,100;0,000;0,375;0,281;52,340;86,200
132,067;1,100;0,000;1,100;0,000;0,375;0,281;52,340;86,200
132,077;1,100;0,000;1,100;0,000;0,375;0,281;52,340;86,200
132,087;1,100;0,000;1,100;0,000;0,375;0,281;52,340;86,200
132,097;1,100;0,000;1,100;0,000;0,375;0,280;52,340;86,200
132,107;1,100;0,000;1,100;0,000;0,375;0,282;52,340;86,200
132,117;1,100;0,000;1,100;0,000;0,375;0,281;52,340;86,200
132,127;1,100;0,000;1,100;0,000;0,375;0,282;52,340;86,200
132,137;1,100;0,000;1,100;0,000;0,375;0,281;52,340;86,200
132,147;1,100;0,000;1,100;0,000;0,375;0,281;52,340;86,200
132,157;1,100;0,000;1,100;0,000;0,375;0,281;52,340;86,200
132,167;1,100;0,000;1,100;0,000;0,375;0,280;52,340;86,200
132,177;1,100;0,000;1,100;0,000;0,375;0,281;52,340;86,200
132,187;1,100;0,000;1,100;0,000;0,375;0,280;52,340;86,200
132,197;1,100;0,000;1,100;0,000;0,375;0,282;52,340;86,200
132,207;1,100;0,000;1,100;0,000;0,375;0,281;52,340;86,300
132,217;1,100;0,000;1,100;0,000;0,375;0,281;52,340;86,200
132,227;1,100;0,000;1,100;0,000;0,375;0,282;52,340;86,200
132,237;1,100;0,000;1,100;0,000;0,375;0,281;52,340;86,200
132,247;1,100;0,000;1,100;0,000;0,375;0,281;52,340;86,200
132,257;1,100;0,000;1,100;0,000;0,375;0,281;52,340;86,300
132,267;1,100;0,000;1,100;0,000;0,375;0,281;52,340;86,200
132,277;1,101;0,000;1,100;0,000;0,375;0,281;52,340;87,800
132,287;1,100;0,000;1,100;0,000;0,375;0,279;52,340;86,100
132,297;1,100;0,000;1,100;0,000;0,375;0,278;52,340;87,500
132,307;1,100;0,000;1,100;0,000;0,375;0,277;52,340;85,800
132,317;1,100;0,000;1,100;0,000;0,375;0,279;52,340;87,500
132,327;1,100;0,000;1,100;0,000;0,375;0,278;52,340;85,900
132,337;1,100;0,000;1,100;0,000;0,375;0,279;52,340;86,100
132,347;1,100;0,000;1,100;0,000;0,375;0,279;52,350;85,900
132,357;1,100;0,000;1,100;0,000;0,375;0,279;52,350;86,100
132,367;1,100;0,000;1,100;0,000;0,375;0,280;52,350;86,100
132,377;1,100;0,000;1,100;0,000;0,375;0,279;52,350;86,100
132,387;1,101;0,000;1,100;0,000;0,375;0,281;52,350;86,100
132,397;1,100;0,000;1,100;0,000;0,375;0,279;52,350;86,100
132,407;1,100;0,000;1,100;0,000;0,375;0,279;52,350;86,100
132,417;1,100;0,000;1,100;0,000;0,375;0,279;52,350;86,100
132,426;1,100;0,000;1,100;0,000;0,375;0,279;52,350;86,100
132,436;1,100;0,000;1,100;0,000;0,375;0,279;52,350;85,900
132,446;1,100;0,000;1,100;0,000;0,375;0,279;52,350;86,100
132,456;1,099;0,000;1,100;0,000;0,375;0,280;52,350;86,100
132,466;1,100;0,000;1,100;0,000;0,375;0,281;52,350;86,100
132,476;1,100;0,000;1,100;0,000;0,375;0,281;52,350;86,100
132,486;1,100;0,000;1,100;0,000;0,375;0,282;52,350;86,200
132,496;1,100;0,000;1,100;0,000;0,375;0,282;52,350;84,700
132,506;1,100;0,000;1,100;0,000;0,375;0,283;52,350;86,300
132,516;1,100;0,000;1,100;0,000;0,375;0,282;52,350;84,800
132,526;1,100;0,000;1,100;0,000;0,375;0,284;52,350;86,400
132,536;1,100;0,000;1,100;0,000;0,375;0,284;52,350;84,800
132,546;1,100;0,000;1,100;0,000;0,375;0,284;52,350;86,500
132,556;1,100;0,000;1,100;0,000;0,375;0,284;52,350;86,400
132,566;1,099;0,000;1,100;0,000;0,375;0,283;52,350;86,400
132,576;1,100;0,000;1,100;0,000;0,375;0,283;52,350;86,300
132,586;1,099;0,000;1,100;0,000;0,375;0,281;52,350;86,300
132,596;1,100;0,000;1,100;0,000;0,375;0,283;52,350;86,200
132,606;1,100;0,000;1,100;0,000;0,375;0,283;52,360;86,400
132,616;1,100;0,000;1,100;0,000;0,375;0,283;52,360;86,400
132,626;1,100;0,000;1,100;0,000;0,375;0,283;52,350;86,400
132,636;1,100;0,000;1,100;0,000;0,375;0,282;52,350;86,400
132,646;1,100;0,000;1,100;0,000;0,375;0,283;52,360;86,300
132,656;1,100;0,000;1,100;0,000;0,375;0,281;52,360;86,300
132,666;1,100;0,000;1,100;0,000;0,375;0,282;52,360;86,200
132,676;1,100;0,000;1,100;0,000;0,375;0,281;52,360;86,200
132,686;1,100;0,000;1,100;0,000;0,375;0,281;52,360;86,200
132,696;1,100;0,000;1,100;0,000;0,375;0,281;52,360;87,800
132,706;1,100;0,000;1,100;0,000;0,375;0,280;52,360;86,100
132,716;1,100;0,000;1,100;0,000;0,375;0,280;52,360;87,600
132,726;1,100;0,000;1,100;0,000;0,375;0,279;52,360;86,100
132,736;1,100;0,000;1,100;0,000;0,375;0,280;52,360;87,600
132,746;1,100;0,000;1,100;0,000;0,375;0,278;52,360;86,100
132,756;1,100;0,000;1,100;0,000;0,375;0,279;52,360;86,100
132,766;1,100;0,000;1,100;0,000;0,375;0,279;52,360;86,100
132,776;1,100;0,000;1,100;0,000;0,375;0,279;52,360;87,600
132,786;1,101;0,000;1,100;0,000;0,375;0,279;52,360;85,900
132,796;1,100;0,000;1,100;0,000;0,375;0,278;52,360;85,900
132,806;1,100;0,000;1,100;0,000;0,375;0,278;52,360;85,900
132,816;1,100;0,000;1,100;0,000;0,375;0,278;52,360;85,800
132,826;1,101;0,000;1,100;0,000;0,375;0,279;52,360;86,100
132,836;1,099;0,000;1,100;0,000;0,374;0,279;52,360;85,800
132,846;1,101;0,000;1,100;0,000;0,375;0,279;52,360;86,100
132,856;1,100;0,000;1,100;0,000;0,375;0,279;52,360;86,100
132,866;1,100;0,000;1,100;0,000;0,375;0,278;52,360;85,900
132,876;1,100;0,000;1,100;0,000;0,375;0,279;52,360;86,100
132,886;1,100;0,000;1,100;0,000;0,375;0,277;52,360;85,800
132,896;1,100;0,000;1,100;0,000;0,375;0,277;52,360;85,900
132,906;1,100;0,000;1,100;0,000;0,375;0,279;52,360;85,800
132,916;1,100;0,000;1,100;0,000;0,375;0,279;52,360;84,400
132,926;1,100;0,000;1,100;0,000;0,375;0,281;52,360;87,600
132,936;1,100;0,000;1,100;0,000;0,375;0,279;52,360;86,100
132,946;1,100;0,000;1,100;0,000;0,375;0,280;52,360;86,100
132,956;1,100;0,000;1,100;0,000;0,375;0,280;52,360;86,100
132,966;1,100;0,000;1,100;0,000;0,375;0,280;52,360;86,100
132,976;1,100;0,000;1,100;0,000;0,375;0,281;52,370;84,700
132,986;1,099;0,000;1,100;0,000;0,375;0,281;52,370;86,200
132,996;1,100;0,000;1,100;0,000;0,375;0,283;52,370;86,300
133,006;1,100;0,000;1,100;0,000;0,375;0,282;52,370;86,300
133,016;1,100;0,000;1,100;0,000;0,375;0,283;52,370;86,300
133,026;1,100;0,000;1,100;0,000;0,375;0,282;52,370;86,300
133,036;1,101;0,000;1,100;0,000;0,375;0,281;52,370;86,300
133,046;1,099;0,000;1,100;0,000;0,374;0,281;52,370;86,200
133,056;1,100;0,000;1,100;0,000;0,375;0,280;52,370;86,100
133,066;1,100;0,000;1,100;0,000;0,375;0,281;52,370;86,100
133,076;1,100;0,000;1,100;0,000;0,375;0,281;52,370;86,100
133,086;1,100;0,000;1,100;0,000;0,375;0,282;52,370;86,300
133,096;1,100;0,000;1,100;0,000;0,375;0,282;52,370;86,200
133,106;1,100;0,000;1,100;0,000;0,375;0,281;52,370;84,700
133,116;1,100;0,000;1,100;0,000;0,375;0,283;52,370;86,300
133,126;1,100;0,000;1,100;0,000;0,375;0,281;52,370;86,400
133,136;1,100;0,000;1,100;0,000;0,375;0,283;52,370;86,300
133,146;1,100;0,000;1,100;0,000;0,375;0,282;52,370;84,700
133,156;1,100;0,000;1,100;0,000;0,375;0,283;52,370;86,300
133,166;1,100;0,000;1,100;0,000;0,375;0,283;52,370;84,800
133,176;1,100;0,000;1,100;0,000;0,375;0,283;52,370;86,500
133,186;1,100;0,000;1,100;0,000;0,375;0,284;52,370;86,400
133,196;1,100;0,000;1,100;0,000;0,375;0,282;52,370;86,400
133,206;1,100;0,000;1,100;0,000;0,375;0,283;52,370;86,400
133,216;1,100;0,000;1,100;0,000;0,375;0,281;52,370;86,300
133,226;1,100;0,000;1,100;0,000;0,375;0,282;52,370;86,200
133,236;1,099;0,000;1,100;0,000;0,375;0,282;52,370;86,200
133,246;1,100;0,000;1,100;0,000;0,375;0,282;52,380;86,300
133,256;1,099;0,000;1,100;0,000;0,374;0,284;52,380;86,300
133,266;1,100;0,000;1,100;0,000;0,375;0,284;52,380;86,400
133,276;1,100;0,000;1,100;0,000;0,375;0,285;52,380;86,500
133,286;1,100;0,000;1,100;0,000;0,375;0,284;52,380;86,500
133,296;1,100;0,000;1,100;0,000;0,375;0,285;52,380;86,600
133,306;1,100;0,000;1,100;0,000;0,375;0,283;52,380;86,400
133,316;1,100;0,000;1,100;0,000;0,375;0,282;52,380;86,400
133,326;1,100;0,000;1,100;0,000;0,375;0,283;52,380;86,300
133,336;1,100;0,000;1,100;0,000;0,375;0,281;52,380;86,200
133,346;1,100;0,000;1,100;0,000;0,375;0,282;52,380;86,200
133,356;1,100;0,000;1,100;0,000;0,375;0,281;52,380;86,200
133,366;1,100;0,000;1,100;0,000;0,375;0,281;52,380;86,200
133,376;1,100;0,000;1,100;0,000;0,375;0,281;52,380;86,100
133,386;1,100;0,000;1,100;0,000;0,375;0,281;52,380;86,200
133,396;1,100;0,000;1,100;0,000;0,375;0,282;52,380;86,200
133,406;1,100;0,000;1,100;0,000;0,375;0,281;52,380;86,200
133,416;1,100;0,000;1,100;0,000;0,375;0,281;52,380;86,200
133,426;1,100;0,000;1,100;0,000;0,375;0,281;52,380;86,200
133,436;1,100;0,000;1,100;0,000;0,375;0,281;52,380;86,200
133,446;1,100;0,000;1,100;0,000;0,375;0,281;52,380;87,800
133,456;1,101;0,000;1,100;0,000;0,375;0,280;52,380;86,200
133,466;1,100;0,000;1,100;0,000;0,375;0,279;52,380;86,100
133,476;1,101;0,000;1,100;0,000;0,375;0,278;52,380;86,100
133,486;1,100;0,000;1,100;0,000;0,375;0,279;52,380;85,900
133,496;1,101;0,000;1,100;0,000;0,375;0,278;52,380;85,900
133,506;1,100;0,000;1,100;0,000;0,375;0,278;52,380;86,100
133,516;1,101;0,000;1,100;0,000;0,375;0,278;52,380;87,400
133,526;1,100;0,000;1,100;0,000;0,375;0,276;52,380;85,800
133,536;1,100;0,000;1,100;0,000;0,375;0,276;52,380;85,800
133,546;1,100;0,000;1,100;0,000;0,375;0,275;52,380;85,800
133,556;1,100;0,000;1,100;0,000;0,375;0,278;52,380;87,300
133,566;1,100;0,000;1,100;0,000;0,375;0,276;52,380;85,800
133,576;1,100;0,000;1,100;0,000;0,375;0,278;52,380;85,800
133,586;1,100;0,000;1,100;0,000;0,375;0,278;52,380;85,900
133,596;1,100;0,000;1,100;0,000;0,375;0,279;52,380;86,100
133,606;1,100;0,000;1,100;0,000;0,375;0,280;52,390;86,100
133,616;1,100;0,000;1,100;0,000;0,375;0,280;52,390;86,100
133,626;1,100;0,000;1,100;0,000;0,375;0,281;52,380;86,100
133,636;1,100;0,000;1,100;0,000;0,375;0,280;52,390;86,100
133,646;1,100;0,000;1,100;0,000;0,375;0,282;52,390;86,200
133,656;1,100;0,000;1,100;0,000;0,375;0,281;52,390;86,300
133,666;1,100;0,000;1,100;0,000;0,375;0,281;52,390;86,200
133,676;1,100;0,000;1,100;0,000;0,375;0,282;52,390;86,200
133,686;1,100;0,000;1,100;0,000;0,375;0,281;52,390;86,300
133,696;1,100;0,000;1,100;0,000;0,375;0,282;52,390;86,200
133,706;1,100;0,000;1,100;0,000;0,375;0,281;52,390;86,300
133,716;1,100;0,000;1,100;0,000;0,375;0,282;52,390;86,200
133,726;1,100;0,000;1,100;0,000;0,375;0,281;52,390;86,200
133,736;1,100;0,000;1,100;0,000;0,375;0,281;52,390;86,200
133,746;1,100;0,000;1,100;0,000;0,375;0,281;52,390;86,100
